label,review
0,第五张[抓狂][抓狂][抓狂]
1,[馋嘴]小杨，我的最爱啊[哈哈] http://t.cn/zOfvs6T
1,认领！情人节厨房大叔的心情格外好，好多肉肉，晚上肯定有约会！[哈哈]
0,这句话和配图都好[泪]
1,重要演员狼狗狗吧！雨衣太?[哈哈][嘻嘻][偷笑]
1,今天春分，其他地方的人们可能刚刚开始喜悦春天的到来，而三亚早已经是炎炎夏日了。。。看看今天的温度！所以只能跟大家到一个热情的早安了！哈哈！[哈哈][太阳][微风][自行车]
0,大冷天儿的，动批附近的这位大姐可真扛冻哇 [晕]
0,#日本新奇事#最近在Twitter上成为话题的罗森员工钻入冰激凌冷冻箱事件报道后，又相继出现了便当店冷库事件、汉堡店面包事件。今天又有暴料，名古屋最有名的牛排店ブロンコビリ?（东京足立店）也出现了店员钻进冷库事件。以上事件商家都作出了书面道歉并关闭了所在店铺。这些孩纸们上不起哦[抓狂]
1,"【#我爱满堂彩#―快乐微直播】@付强 碰上冷面@相声演员方清平 张口来一句“树上的鸟儿浪呀么浪打浪”，真是惊呆了在座的小伙伴啊[吃惊][嘻嘻]方清平求你别再给他伴奏了,从开始就把人带沟里去,实在听不下去了[哈哈] http://t.cn/8kCITSF"
1,小柱子的[哈哈]@我舅不是柱子 @再人人
0,三亚之行取消。你们记得给我带纪念品啊，我送肥皂给你们@艾菲的第一年 @Estelita说西语 。老家的特产什么的也别忘了给我捎点儿。@漂流的北极小狼 你，@不知道叫什么名的Hugo 别装没事儿人，怎么着也得给我烙俩糖饼。你们都要抚慰我受伤的心灵！！[泪][泪][泪]
1,矮油～～～～领悟的很透彻嘛～～～～真是聪明的孩纸[嘻嘻]//@吴迪楠: 因为今天是你的节日。。是吧。。生快。。[???][???][???]//@Stella岚r: 你也不看那是因为神马～～～～[嘻嘻]
0,各位亲们[兔子]本人微博好久才登录[带着微博去旅行]战场转为微信[晕]熟人们可加我微信50992192。[酷]加时请备注告知我[钱][书呆子]你是谁[手机] 我在:http://t.cn/8kBP5eP
1,关键是味道，等评测！[鼓掌][馋嘴]
1,为啥？ //@爱运动的道长:必须玩了命的性感 //@整合营销传播推动者: 性感? //@爱运动的道长:今年我要继续去爬山和远行 //@雪凝花璨: [给力][给力]//@爱运动的道长:[哈哈]//@三昧耶: 明白了为何王石要选择爬山[偷笑]//@徐伟先生: [鼓掌][赞]//@河东乌托邦: 在说我们呢[哈哈]@小白菟菟儿
0,我微博里就一个名人李璨琛，犹豫丫老说英文，我只能删了[泪]
1,[哈哈]//@夏至未至_Crystal: 哈哈哈哈
0,我日，没得耍事了？瞎78搞！[抓狂] //@鄢雨的微博:江姐  //@黄百万他爹:没的说，活儿真好！@牛顿对门 @稻城-思密达
1,要让管钱的开心吗[亲亲]，点这个链接哦http://t.cn/zj6tnY7[话筒]
0,有啊。像我们这种老百姓就傻。下命令就搬[哈哈] //@赵秀池:这年头有傻的吗[思考] //@海航文化陈伟:企事业单位真聪明啊[衰]  //@赵秀池:[威武][嘻嘻]  //@殷宝丰:赵教授又务正业了！
0,豪堵啊[抓狂][抓狂][抓狂]
1,喜欢~！//@_Aperson_小窝：[爱你][爱你]
0,耶稣爱你 阿门//@象鼻蚌外西君:回复@徐晓媛Monica:是啊我本来就要坐这个被撞的位置的后来马子大挤不进去就坐到后面了不然被这玻璃爆一下[晕] //@徐晓媛Monica:噶吓人啊
1,[嘻嘻]从酒店到大东海，下车以后发现有直达吴支州岛，果断不报一日游了！十一块钱自助游@一颗流星1999 我在:http://t.cn/zTMSzPT
0,[怒]天理难容！//@北京吃货小白: 这是亲儿子么！怎么个意思！
1,"走起～～～//@非凡精选xGallery: 接受续订哦,赶紧赶紧吧[嘻嘻]"
0,羡慕嫉妒恨[失望]
1,//@懂点心计学:“二”用英文怎么说[嘻嘻]
0,[泪]寂寞又冷的日子，我一睡就到现在了[泪][泪]
1,回复@心灵的归宿80:哈哈哈，辛苦大家了！但是旅途中没有付出就没有快乐呀。[哈哈][哈哈] //@心灵的归宿80:就是欣赏美景的同时，这季节付出的就是黑晒、晒黑啊。[挤眼] //@九江旅游杜少华:此次“跟着课本游九江”活动反响巨大，微博微信转发量超多！[哈哈][哈哈]@江西风景独好
0,帮转。小妞要有心理准备，基本找不着。 //@悦妞妞Michelle:朋友们帮忙转发下，谢谢。[泪]@戴曦不是一般酒量 @?卿卿卿卿丶 @郭默默_MO @善美? @黄子迪Roy @精神失常的黑姐 @给力厦门 @?晓君LIU @猫啊爱寂寞 @Q_小姊 @圈圈raining @沈柯Ken @苏________s @神?病CP?肉??ing @土肥圆菜谱 @我是CC是
0,起晚了，没时间吃早点了。好饿。谁请我吃饭啊[泪][泪][泪]
1,Happy Birthday![爱你] 虽然你身在异乡，我们尽量让你在Hotel G感受到家的温暖。
0,我趴在床上给pad充电，顺便做一些设置，就5分钟没有看到他。。。当我起身回头的时候：天哪，我的杯子在地上，还好里面没有饮料，却有老公的袜子；我的拖鞋在床上，而我的儿子。。。裹着被子在地上??。。。。我不是养了个儿子么，怎么感觉养了只哈士奇[抓狂]。。。
1,鲜墙坊，第一次来！[哈哈] 我在:http://t.cn/zjSKjJR
0,据说我在工作中越来越强势，越来越咄咄逼人了，是谁把我带坏啦?@李峥嵘 我不喜欢，我要做个温柔的女人，不要做女强人~~[抓狂]被我强势过的兄弟姐妹们原谅我吧~~阿弥陀佛~~
1,天！粉丝们还不快参加我们的抢票活动！连他们都去了哦！[嘻嘻]详见雅乐轩主页置顶帖！
0,人在做，天在看，善恶终有报！逝者去了天堂独享自在，生还者将背负良心谴责的枷锁苟活，这不也是一种报应吗？！[鄙视] //@NNP罗兰加洛斯2010: 转发 //@张琳:这是真的假的？！！！！！！[顶][顶][顶][顶][怒][怒][怒][怒][怒][怒][怒]
1,//@下一夜无情: 天朝的GDP是怎么实现增长的。//@刀田一九点: [哈哈]政府采购力量大！ //@?言的人007: //@ChrisChenGL: 真TM和谐
1,被监督着做运动。它没说停，不能够停！[围观][嘻嘻][泪][汗][害羞][哈哈][呵呵]
1,[鼓掌]好重量级的粉丝!
0,#?祖?食#?州出差，在建?酒店盈丰阁吃了人生一??可怕的中餐！可怕菜之一：蜜桃咕?肉(??推?)！?相正常，?知一咬下去是一?炸粉皮裹着另一??粉再包着一堆不知名像粉又似肉的??，口感?差??吃，?了服??，???是五花腩…?吃?那?可怕的?瘦肉又成?的五花腩！?直?X晒?！[怒]
0,[怒] //@松月夜听雨:[吃惊]
1,准?的定???是：每??便宜跟了???去香港的人[嘻嘻]
1,回复@bestbadu_?:期待可爱的宝宝照……[挤眼] //@bestbadu_?:[鼓掌]好诱惑~ //@唐山国丰维景国际大酒店:138元/位！涵盖欧陆海鲜等各式烧烤及日餐经典和东南亚小食 //@stella1989幸福: 转发微博
0,就应该让那些贪官们，不负责任的人们都给遇难的人陪葬，真TM没人性，当你们捞钱的时候，想一想这钱上沾了多少人的血！//@李小妮：不行了[泪] //@潘石屹:// @唐正茂 :[泪][泪][泪] 相信这个小天使会得到特别的爱// @赖楚珊 :无
0,我的妈亲啊，太恐怖了！南无地藏王菩萨赶紧超度孩子们吧！[蜡烛] //@阿依斯德之光放生: 阻止堕胎最有效的方法是什么？ //@?玖:今天听同修说了她的一个朋友堕胎导致大出血，感觉真的是又可气又可怜！[怒]南无地藏王菩萨~[蜡烛] //@希热多吉居士:[泪]
0,[抓狂]//@天津团购打折-团800:双12那些值得买的小而美
1,她他们的孩子怎么称呼他她们？[抓狂]叔叔大爷还是姨父，伯母婶子还是大姨小姨？想想都够乱滴！[哈哈] //@金承龙微博:帅哥靓女啊
1,回复@-唐晓枫:[太阳] //@-唐晓枫:我有才你有不是第一天知道？[哈哈] //@lotus亘泉:哇塞，你太有才了~~盗用下~~
1,//@新合传媒: [鼓掌]
0,弄了瓶红酒回家用手机一扫瞄，居然是不合格产品。[泪]
0,小编编也要玫瑰花[泪]//@小安猴儿: @寒月里 @小猪头金 你俩，玫瑰拿来！
1,右边的两位，你们是在说我吗？[哼]//@琢磨先生:胖纸是没有前途的，有熊猫为证[嘻嘻]//@光远看经济: 太可爱了！
1,[哈哈]新年快乐！ //@江西田信国:建议下一部姊妹篇写「那一张旧船票」，会更畅销。 //@文化民工: //@眉睫:好书立转
0,"从去年年底一直要到这月18号，吾儿要20多天不能练剑。憋得他很难受，最近不停地在家自己练习弓步和技术。田径训练也停了，昨天孩子说：“还不如训练呢，天天要做卷子。”我说那就寒假天天去练剑呗，他说不想天天去。但是如果赵XX，小熊，王XX，景XX,段XX去，我就去。原来不为练剑，是为聊天。[失望]"
1,"回复@林道群:那我还做小动作了啊 //@林道群:[哈哈]你?就是“以?”太多, 三中全??有大?作滴啦 //@俞晓群:嗯，我还以为"
0,[围观]//@张动动_精品购物指南: 这部剧的台词确实很出位，只是没想到植入得都这么生猛。//@广_军://@鲍尔大智: [晕] //@动心2008:牛//@严熙民: 躺着中枪了。。应该是编剧自己加的丰田的对比
0,这都什么粉丝质量啊？[抓狂] [鄙视]//@m1ss-M小林夕:你可以逗逗她，想吃屎[哈哈] //@文怡:真够讨厌的[鄙视][鄙视][鄙视][鄙视][鄙视]  //@isualy:大美丽，我在西安呢，你想吃什么?我吃给你看啊！
1,没事……有我陪你！[爱你]
0,我擦，楼主家在哪里啊？我记得深圳那年台风夜，老板还特地半夜跑回来给阳台上鱼池放水，结果第二天还是在办公室时摸到鱼了//@我大乖小黄齐齐控爱谁谁的笑蜀黍: 。。。。擦 //@猫样恋人79: [笑哈哈]//@涛xiao宝也是涛小贱爱扯淡BJ: [抓狂]//@北京青年旅行社王征: [衰]//@小宇zorro: 史前巨鳄――北京版
0,文科生表示还是图文并茂比较容易了解，这个最科普，大家看一看。ps看晚一步，今天炒蛋没洗手……[泪]//@新民晚报科教卫新闻部: [#H7N9#全国综述]
1,[鼓掌][鼓掌][围观][围观]//@国家会议中心大酒店聚香阁中餐厅:高大上的会展服务、餐饮服务、安保服务让我们赢得了世界上各个国家的领导人及经理人！
0,回复@邵问津:我是好的粉丝及时转发，您为真的文人善于对句[偷笑] //@邵问津:野山野狐得沃野，闲情闲话岂等闲！ //@野山狐儿:[晕] 还得贴茶酒饭哦[抓狂[兔子]] //@茶之正道:明天去，当面讨要[偷笑] //@野山狐儿:回复@米子的米子:邮费用完了，你要亲自来拿了[嘻嘻]  //@米子的米子:同求签名本！[嘻嘻]
1,[哈哈][哈哈] //@孟晓苏:先为明天党报评论文章拟题：「专家炒作房价涨幅，其实十年房价没涨」，「房价相对下跌，楼市调控成功」。
0,这就是江湖诨名「王小胖纸」的由来。。。[泪]
1,虽然有事没能到现场，但还是感受到了杨总强大的气息。学习[嘻嘻]
0,昨晚实在睡不着就碰巧看了这个，终于对自己有了更多的认识！对于我这种瘦子！将会一辈子瘦下去！！！尼玛这不是真的这不是真的[衰][衰]
0,@陈7妹 麻烦您老回电话~刚拨您电话，除了＂您拨打的电话目前无法接通＂的甜美女声外，居然出现了＂您拨打的电话是空号＂的惊悚提示。要知道，咱一个小时前刚刚通了话啊[抓狂]
1,大家小家都开心！[鼓掌] //@SMG主持人钱云:[耶]超热超累超开心！
1,妈妈在做年夜饭~[嘻嘻]
1,[鼓掌]鼓掌~
0,[泪][泪][泪]//@于洲:一个病态的社会一群扭曲的灵魂[吃惊] // @钱文忠 ：[泪] [泪] [泪]
1,哈哈没吃一口再走[爱你]
0,这照片，[抓狂]天呀，对面的男孩，侬不要这么看着我们好不好呀？！ [害羞][花心]//@龙笑-:@朱亚文yawen @朱亚文官方星闻
0,【短信让你变蠢】哈佛教授撰文：好消息是今天的青少年读写异常勤奋；坏消息是他们只读写短信！美国13-17岁少年平均月发3339条短信。孩子们一有空就缩在沙发上发短信。教授担心，这样下去美国出产的将是“文明的文盲”。其实何止短信，有了围脖后，自己阅读、运动等其它时间貌似都有明显减少！[失望]
1,今天的草坪婚礼不仅浪漫，更圣洁大气，新人很美，工作人员也很专业，感谢你们的配合让这场婚礼更完美！[爱心传递][奥特曼][威武][围观][嘻嘻]@真爱婚礼vivien @真爱婚礼卫丽
0,太有道理了，那位被救援出?去世的司?，政府??付?[衰][衰][衰] //@那么的那:[泪][泪][泪] //@田小咪Cissy:转发微博
0,非常好…我又开始失眠了！[怒] 我在:http://t.cn/zjx4QIL
0,时光留不住，春去已无踪，[泪][泪]又长了一岁~~~???????
0,#物价上涨#肿么了这是？[抓狂]物价上涨这么厉害，出国旅游伤不起啊！[泪]可是又想体验异国风情，那就一起去鼓浪屿吧！[好喜欢][赞啊]
1,美丽的新疆，我来了[爱你] 直接转机前往伊犁参加#天马国际旅游节#，赛马大会、草原婚礼，还有良种牛评选、直叼羊大赛[晕][哈哈] 我在:http://t.cn/zQZbFRf
0,早，这么早就去上班的孩纸很悲剧[泪][泪][泪][泪][泪][泪]今晚还要一整夜坐车回家！@Daisy晏 明天必须美爆了，幸福爆了！?????????????????
1,看《复仇者联盟》喽～宅男才窝在家里玩暗黑呢～@养熊猫的李桑 [哈哈][哈哈][哈哈]
0,[晕]咳。。
0,关注//@小Nieve_嘎奔儿脆:[晕]震上瘾了。。 //@McMANAMAN1999: 地球这两天有点头晕！[生病]
1,人生必去的考察岛[嘻嘻][浮?][?力]
1,[黑线]//@茶人冯建华: 啊？[哈哈]
1,事实证明，不加冰水也可以很凉爽，我去新加坡的时候是11月，回到北京后就等待夏天到来，终于北京的夏来到~咩哈哈哈！[哈哈] //@新加坡圣淘沙名胜世界: 记得要加冰水哦，这样才会凉快[风扇]
1,稀里糊涂!!![哈哈]
0,早上七点钟忙到现在，还有事情没做完。有点辛苦了，加油[抓狂]
0,由于走路多，每天都要报废一双丝袜。昨天一咬牙，在商场买了38元一双的品牌丝袜，脚感好又耐穿。正美滋滋呢，杯具来了，才美了半天，脚趾就被解放了。我心疼啊～～，恨死那个骗人的商场和骗人的品牌了[泪]
0,爷说今天＂正经事＂多，早饭赶紧在酒店解决了![泪][泪][泪]我的小馄饨，我的蒸饭团，我的煎饼包油条...
0,去不了啦，晚上的大趴呀[泪] @雨过天晴之霁 @迟缓2011 你们要好好玩啊，把我的玩出来。上图片上图片！
1,欠抽的人[嘻嘻]老子最讨厌打扰我吃饭的人[怒骂]
0,[心] //@爆爷之古道西风瘦：[泪]
0,额滴森呐！[晕]有点象德华呢[偷笑]
1,[哈哈][哈哈][哈哈]这条被你发现了 //@johnny光光: 暴露了？ //@W-E-Sun:@严雨松 @苗羽_byou ，都是万王之王～
0,太可爱了 //@微博小百科:有同样困扰滴转~[抓狂]
0,感谢@欣怡Leafly 同学，@古巨基LeoKu 圈错了[晕][晕]@古巨基大时代 @萨顶顶星闻 @常石磊官方粉丝团 [鼓掌][鼓掌][鼓掌][鼓掌]
1,到成都机场了，转机时间五个多小时，正好坐川航的免费班车进城晃悠一圈。免费的，我喜欢！[哈哈][哈哈]@赵氏孤魂 @鸢尾
0,回复@老翟1039:我觉得北京有四十度[汗]烤死银咯[抓狂]干热啊[可怜] //@老翟1039:北京暖暖吧？
0,#果冻的幸福生活# 今天和朋友把事情说开真好。[鼓掌]我不聪明，咱有话直说，不然我爱胡思乱想的。[抓狂]你依然是我的好朋友！我认可的哦！[偷笑]好朋友回来，真的很开心！[嘻嘻]
0,某人国庆发4000大洋，我们分文未得，看不到钱途呀看不到钱途.......[伤心]
0,哄女儿睡觉讲故事，小蝌蚪找妈妈，故事结尾多加了句台词，孩子们，你们长大了，变得和原来的样子不一样了，和妈妈一样漂亮了。女儿若有所思后，妈妈，我长大后会不会和你一样？当然。啊，那我也会长豆豆哦！我无语了。[泪][抓狂][哼][可怜][太阳]
0,流氓天朝[怒][怒] //@万博洋Mark:这帮孙子脸皮比脚皮都厚//@于谦: 告诉他，咱现在住的都是国家提供的房子----就是你付完全款七十年之后，还要退还给国家。 //@黄田围脖:这孙子没活在天朝吧？//@王兵的围脖: 国家提供的房子？在哪儿？ //@benawang:国家提供的房子在哪//@安?尼GZ:同问。
1,远处应该是沙洲，周围珊瑚种类众多~//@梦想照进现实706: 真的是七种颜色[鼓掌][鼓掌] //@没有蛀牙的LEO:此时是不是很感动？嘻嘻~~尽情享受天堂里的度假时光，这会让你一生难忘~~
0,#联想VIBE Z天龙八部# 静电君，请放开我的刘海[泪]@联想手机乐粉家 有需要我充电的 VIBE Z 么 http://t.cn/zRQw6wg
1,#带着微博去旅行 #期待油菜花盛开的篁岭！[威武] [围观]//@婺源篁岭景区:王总霸气[威武]//@水墨婺源: 这是要火的节奏！[威武][太开心]//@蜗牛的阳光人生://@水墨婺源:短短时间点击阅读量近四十五万[给力]//@养妞妞的娟娟:[给力]//@铁杆太极: [赞啊]@江西五套 @江西主播
0,[泪][泪][浮云]
0,都以被米爷上为荣[怒] //@米原康正real:昨天的夜晚。有完全醉的眼。。。[吃惊]。。//@VINTAGE-香槟世家: [鼓掌]他也爱爱妃儿香槟[鼓掌]
0,三流走穴都要那么贵，我草。。//@嗨-?阿呆呆:[衰] 介么贵，送我票我都要仔细思考一哈//@中国高安:1200的票会有谁坐那呢？[奥特曼]//@袁嘛古力芳:这么贵的门票？！这个骚骚小可爱何洁？？？来高安！！！ //@ZHOUTIAN820:[奥特曼][奥特曼]//@高安德亿影院:纳尼？还要1200？有谁去么
1,嘉里一姐@Chris-Zhao 闹呢！//@克瑞思Chris: 上海嘉里的小编真心伟大！@Chris-Zhao 向你学习！[威武] //@Crystal克丽丝朵:@Chris-Zhao @昆哥Q @克瑞思Chris Kerry is superrrr [赞] Repost already over 1000+ //@嘉里大酒店: 童鞋们 10点开奖哦。加油再转转？拼人品的时刻到了。[嘻嘻]
0,[泪][蜡烛][蜡烛] //@阿掖山布衣:[蜡烛][蜡烛][蜡烛]//@龙啸六天:[话筒]#伟评论#火患的代价太大啦！战友无悔，一路走好[蜡烛][蜡烛][蜡烛]
0,再转一次，在现场吃个盒饭会死么？！ //@程璐Kelly: [怒] //@Fiona_小姐:真是有够可以的，连做个样子都不肯～～// @李欣磬 ：[怒]
0,[泪]准的都快哭了！
1,3CE全智贤同款唇膏，诠释女人魅力最好的方式！[热吻]上嘴非常显色，喝水神马的都不会掉，衬得脸色好白呀~~[亲亲]趁活动多入几个颜色啦：（去评论中找链接哦）  。
0,啊啊啊@西西遥 这是我们滴[抓狂][抓狂] //@京东商城:西西，生日快乐！ //@任重:谢谢你们一路的支持与陪伴，希望西仔能带给你们正能量。
0,刚刚宗和我聊天，说自己以前刚工作时经常加班到凌晨两三点，离开LX后才渐渐脱离了午夜加班的节奏。我认真想了想，自己几乎没有加班到半夜两三点的经历，他说那你命多好啊，可是我有写稿到天亮的时候啊！#突然想起好像很久没写稿了[泪]#
0,虽然十一点才爬起来，但头晕脑胀，是因为眉心那颗大痘吗[晕]
1,//@新新她爸://@作家熊聪颖:尼玛坑爹[哈哈]
1,@行走的lulu 遇到你，很开心[爱你]
0,[飞机] //@情归山水：这不是早就曝光了吗？怎么还没抓起来呢？凡坏人怎么可能承认自己恶行呢？[怒骂] //@陆坚DWI：看来变态的干部真的很多啊！//@人称吴大帅：怎么都好记个日记啊？//@朱方清的微博：转发微博。
1,回复@Terry卢锤锤:具体开业时间会有通知哒，敬请期待哈~[鼓掌] //@Terry卢锤锤:请问哪天开业啊？
0,这长队[衰]
0,无！发！活！！还我Will！！[抓狂][抓狂][抓狂] //@MissMoney:Hell No.
1,L签送关就找@山水旅游网 订购机票全免费[哈哈]//@旅途那些事儿:转发微博
1,真说到姐心坎儿里去了[太开心][鼓掌][偷笑][酷]
0,谢谢[害羞]这两天我家小老太翻来覆去听「冬天」，还噘着小嘴可怜巴巴的说：听自己的小孩在歌里叫爸爸妈妈，心里特别的感动[可怜][悲伤]//@Leon-Hong佳?:[鼓掌]我的天，唱这么好
1,第一步是要努力去接纳自己不想接纳的事情，刚开始哭着，后来呆若木鸡，后来就笑着，不用大笑，微笑就行。[心][泪][困][亲亲][心]
1,以前迷杀生丸，迷犬夜叉，这下滑头鬼之孙一、二、三代都迷上了[爱你] 怎么就是对妖怪什么的么有抗体啊啊啊[哼]不过自觉三代长得最没特色[哈哈][哈哈]第二季比第一季好看多，第一季直接看睡着了嘛//@滑头鬼之孙频道:转发微博
1,回复 @御姐控_光崽逢考必过:哈哈！看过很舒服！台湾影人?得学习呀 //@御姐控_光崽逢考必过:回复@西街小吵:[哈哈]因为很热血啊适合偶这种热血青年噗！
1,长沙是今年夏天中国最热的火炉，据说这里高温天气持续了46天。刚才拿手表测量，三分钟时间，39.1℃。相比之下，广州算是避暑剩地了。[嘻嘻][嘻嘻]
1,如果一个地方只有两种颜色，那么就是希腊圣托里尼，一个百看不厌的地方！[哈哈]
1,菜品有佛跳墙、澳洲小龙虾、精品鲍鱼捞饭、野米烩海参、雪蛤、刺身生蚝、霜降牛肉、三文鱼刺身、养身汤、法国鹅肝、象拔蚌、澳洲带子、银鳕鱼等等大餐[鼓掌] //@秦万民: 转啦//@酒店餐饮徐宝良:二月十四日直播开奖！选出转发并艾特好友的博友10名！送千元贵宾卡！[给力]
0,"回复@v华女ch:【生活即淡】要去食肆，凡节预订。 //@v华女ch:[泪]我今早也是跑了几间酒店都无位,变成了游车行! //@覃默-谭旅游:【无憾】子欲孝，而母不在；母若在，孝式不拘。 //@猪猪998:[呵呵]这并不是2012的写照了，最近几年都这样！我觉得吧要做孝子孝女就该让父母亲时常能过母亲节父亲节[给力]"
1,@白水January    今天才发现我们这里很多明星照片    喏     这是你喜欢的[嘻嘻]
1,同问[哈哈] //@Lio李勇:余总，起床了吗？[呵呵]
0,跟踪iOS百度3.0的反馈，看到几个1星评论哭笑不得：【没有某个小功直接差评】算合理但请赐予时间；【网站地址失效】这个应该去投诉网站；【最搞笑：我就是不爽百度做】你让谷哥去做个百度出来！【最离谱：这是要去360的人做的】直接?了，老周救命； 水军团，扒榜大爷们，不带这样低级黑的~~~！！！[晕]
1,偶看来个＜吃喝玩乐大搜索＞采摘专场吧 //@陈倩冰: 我们就是等你的 之后去就没那么多品种了 //@熊丽电台: @盛博 @陈倩冰 咱们一起问问求@胡滨微博 等我从陕西回去后，可以组织大家集体去采摘吗？ [思考]//@盛博:求打包！//@陈倩冰:全选可以吗[鼓掌][思考] @盛博 @熊丽电台
1,卧槽。。。后面的哥们都干呕来了[哈哈]
0,衰年快过去[泪][抓狂]
0,通常在飞回祖国的飞机上我就开始变魔鬼了！[怒] //@金娜:我以前特别不理解说脏话，动手打人等行为。自打到了北京，越来越深刻理解有些脏话需亲口骂，有些人要自己打。
0,[围观][给力][鼓掌]//@龙啸七天: 满目沧桑一荷塘，莲蓬皆垂倍凄凉，相忆往日繁华季，今非昔比败清池。[泪]@兵心永恒 @胡萝卜的姐姐 @阿掖山布衣 @伶牙小雪@女王兔兔 [围观]
1,#在南极做什么#猜猜这批全副武装的人类们，接下来要去做什么呢？[嘻嘻]
0,#陌言减肥#可爸又出门了。昨晚说好今晚喝酒啃鸭骨架的，又放我鸽子！[右哼哼]今晚没去体育场锻炼，在家里做了60个仰卧起坐。跟可可两人晚上拆了刚递来的巧克力，可可吃了三块，我吃了两块。巧克力是不是减肥时的大禁忌呢？我今天的60下算不算白做了？[泪]
1,谢谢[爱你]爱手包的亲们要去逛逛哦 //@CuR-CuR:谢谢亲爱的支持[心] //@misskong66:昨天我在逛协信星光发现，手包非常漂亮，后来才知道原来是那个Currie Lee设计的，以前有看过介绍她的节目，手包材质还用洋葱皮什么的，非常新颖。作为收藏也不错，蛇年的主题手包很中我意哦。店面的家居摆设也好独特！
1,[哈哈]//@陈冰青CBQ: 转发微博
1,回复@缤纷茶仙:中兴Tango手机。新版本的WP微博版本是要好用多了。[嘻嘻]//@缤纷茶仙:这是中兴的windows phone手机么？
1,哈哈，没您帮忙开不了张//@得瑟的特特妈: [哈哈][鼓掌][鼓掌]遥祝『开业大吉』 //@520微话剧:码字之乐，其乐在心。人生有诸多不如意，家庭有多少不顺气。丢了它们罢，一头扎进文字里
1,早起的鸟儿有虫吃，三点起床就收到老爸的红包！哈哈哈哈哈！年龄越大红包越大，想想小时候渴盼压岁钱的年纪才收十块二十，还得被迫"攒着"[嘻嘻]
1,漂亮啊！[可爱]
0,哎呀，一条孩子的活路都不给哟。//@羊小沉城王多娇: //@左小祖咒: 奶都弄不好，咋混呢//@李开复: 两年出来，孩子都大了~ [泪]
0,[泪] //@神秘的菠萝蜜:地铁无压力//@马伯庸:哭了
0,梦想总是遥不可及，终于到了放手的那一天[泪]//@新浪体育:没那么辉煌的结束，只空留一声叹息。谢谢你，大郅！
0,发展体育运动，增强人民体质。来出身汗，爽[抓狂][哈哈][给力]
0,酒吧的铃铛别随便碰啊，你记住了吧！[泪]//@达芬奇的手指: 小二，今晚贵客栈所有客官的酒钱记在我的账上！ //@携程旅行网:在旅行途中的酒吧里，不小心碰到了那个铃铛，就是那个铃铛响之后全酒吧客人，不论男女老少都会向你欢呼雀跃的那个铃铛～～～那才是真酷刑啊[泪] [伤心] 有人懂吗 [泪流满面]
1,艺术家们都离不开酒，尤其是二锅头，耄耋之年竟能如此精神矍铄，估计喝的是红星二锅头！[嘻嘻]
0,木有恋爱过的处处伤不起！[泪][嘻嘻]
0,这组数字果然很神奇[晕] 等会买注彩票去[晕] 就买142857+X了
0,//@刘春雷-北京:支持！为了全人类！//@Crazylady婷婷: @北京兔爷613 明天我就不去公司了，我也要去拯救地球！ //@铂金-汽车之家:我也要去拯救地球了，明天早上七点半起飞//@刘春雷-北京:就是有点儿恐高[泪]
0,#天天向上#五周年：[爱你]谢谢你@阿G诺 给节目组和观众带来的惊喜！也希望大家能正确和积极地喜欢她，不要给她大量地发私信、短信等[抓狂]，去打扰她的学习和生活！愿你在新的环境有新的成绩，好好学习，天天向上！期待你更加完美的蜕变！[心][心][心]
0,你们的良心何在[怒][怒][怒]
0,妈的，眼睛又病了!磨的睁不开眼，俩脓包[抓狂]
1,回复@王于京:[哈哈][握手][围观] //@王于京:神图啊 //@梁锦江: //@京M-银狐:@茗茶坊美妇 总是丢[3]落[4]，@开心蓝色的海 总爱说[3]道[4]，@龚也长 总是朝[3]暮[4]， @新闻理想: 喜欢挑[3]拣[4]， @朱哥哥Blue 貌似[3]不[4]，@北京老老徐 别老勾[3]搭[4] @叶新Robert 不要颠[3]倒[4][哈哈][嘻嘻][偷笑]
0,我在打滴！！没人照顾呀！！！[晕]？
1,??有人拍“金?葫?娃”真人版???，但是我不想再?一次大家的三?……[嘻嘻]?是先看我的?影吧！下?星期看快本，就知道“???”後，4月我主演的新?影叫什?名字……
0,简洁的让人没了联想，到处都一片惨白。[晕]
0,#北京曝光#【文胸也中枪了[泪]】北京市工商局昨天公布服装产品质量监测结果，17种不合格服装中有15种存在纤维含量不合格问题。女性经常购买的“曼妮芬”、“法罗”、“雅鹿”、“格兰芳”文胸均被查出不合格。PS：卫生巾造假，文胸有问题，还让不让女同胞活了！THK@北京全攻略
1,//@王岩viola:把我大大的事情都吹进风里[爱你] // @娃娃在北京 :清晨有爱的歌！早安！新的一天！ //  @子瀚小盆友  : 好爱！
0,//@脉脉斜阳W良家族: #钟汉良一触即发# #731北京卫视一触即发#如果真有这一天该多好……[泪]
1,常说“好吧”的天秤座[抱抱] //@最天秤:-
1,#广州车展#我真诚的请你们参与一个老生常谈的调查。我看广州车展的目的：A、以看车为主；B、以看车模为主；C、新车模特都是我的最爱，难分轻重。[爱你][爱你][爱你]
1,#打鱼音乐节#你要是挤怀孕了，有多少妹妹粉儿想负责啊！[亲亲][哈哈]快来吧，快飞到粉丝碗里来！[围观]
0,只是为了促进经济繁荣拉动内需而已 //@Jakii:[怒][泪] //@双子座购物狂Foniz:#向天下购物狂致敬# 转发安慰你身边三位购物狂：@美莹C @大春子 @Jakii
1,[哈哈][哈哈]马头岩肉桂！
